goal,instance,verdict,duration
c2,exp_acyclic_depvary_step10_batch_yyy01.pl,timeout,120000
a5,exp_acyclic_depvary_step10_batch_yyy01.pl,no,502
a1,exp_acyclic_depvary_step10_batch_yyy01.pl,yes,7524
v5,exp_acyclic_depvary_step10_batch_yyy01.pl,yes,1050
f3,exp_acyclic_depvary_step10_batch_yyy02.pl,yes,582
e2,exp_acyclic_depvary_step10_batch_yyy02.pl,yes,574
u2,exp_acyclic_depvary_step10_batch_yyy02.pl,yes,581
c4,exp_acyclic_depvary_step10_batch_yyy02.pl,yes,553
a4,exp_acyclic_depvary_step10_batch_yyy02.pl,yes,548
a2,exp_acyclic_depvary_step10_batch_yyy02.pl,yes,552
a3,exp_acyclic_depvary_step10_batch_yyy02.pl,yes,591
c3,exp_acyclic_depvary_step10_batch_yyy03.pl,timeout,120000
q4,exp_acyclic_depvary_step10_batch_yyy03.pl,yes,548
u1,exp_acyclic_depvary_step10_batch_yyy03.pl,yes,551
v4,exp_acyclic_depvary_step10_batch_yyy03.pl,timeout,120000
x1,exp_acyclic_depvary_step10_batch_yyy03.pl,no,1030
a2,exp_acyclic_depvary_step10_batch_yyy03.pl,timeout,120000
s5,exp_acyclic_depvary_step10_batch_yyy04.pl,yes,1015
f1,exp_acyclic_depvary_step10_batch_yyy04.pl,timeout,120000
d5,exp_acyclic_depvary_step10_batch_yyy04.pl,yes,1697
e5,exp_acyclic_depvary_step10_batch_yyy05.pl,timeout,120000
b4,exp_acyclic_depvary_step10_batch_yyy05.pl,yes,1883
d4,exp_acyclic_depvary_step10_batch_yyy05.pl,timeout,120000
a3,exp_acyclic_depvary_step10_batch_yyy05.pl,no,1974
b6,exp_acyclic_depvary_step10_batch_yyy05.pl,yes,2005
t2,exp_acyclic_depvary_step10_batch_yyy06.pl,timeout,120000
f3,exp_acyclic_depvary_step10_batch_yyy06.pl,no,1962
f5,exp_acyclic_depvary_step10_batch_yyy06.pl,yes,2212
a1,exp_acyclic_depvary_step10_batch_yyy06.pl,no,2128
f5,exp_acyclic_depvary_step10_batch_yyy07.pl,no,2357
d5,exp_acyclic_depvary_step10_batch_yyy07.pl,no,2276
b1,exp_acyclic_depvary_step10_batch_yyy08.pl,yes,2126
q5,exp_acyclic_depvary_step10_batch_yyy08.pl,no,2590
v5,exp_acyclic_depvary_step10_batch_yyy08.pl,timeout,120000
d5,exp_acyclic_depvary_step10_batch_yyy08.pl,yes,2452
e1,exp_acyclic_depvary_step10_batch_yyy09.pl,no,2278
q5,exp_acyclic_depvary_step10_batch_yyy09.pl,timeout,120000
u1,exp_acyclic_depvary_step10_batch_yyy09.pl,yes,2531
f1,exp_acyclic_depvary_step10_batch_yyy09.pl,no,2523
s1,exp_acyclic_depvary_step10_batch_yyy09.pl,timeout,120000
f2,exp_acyclic_depvary_step10_batch_yyy09.pl,no,2337
c3,exp_acyclic_depvary_step10_batch_yyy09.pl,no,2479
d2,exp_acyclic_depvary_step10_batch_yyy10.pl,yes,2429
e1,exp_acyclic_depvary_step10_batch_yyy10.pl,yes,2374
e2,exp_acyclic_depvary_step10_batch_yyy10.pl,no,2155
a5,exp_acyclic_depvary_step10_batch_yyy10.pl,no,2245
c4,exp_acyclic_depvary_step10_batch_yyy10.pl,no,2555
t1,exp_acyclic_depvary_step1_batch_yyy01.pl,yes,2458
e1,exp_acyclic_depvary_step1_batch_yyy02.pl,yes,2365
d1,exp_acyclic_depvary_step1_batch_yyy03.pl,yes,2537
d1,exp_acyclic_depvary_step1_batch_yyy04.pl,no,2332
c1,exp_acyclic_depvary_step1_batch_yyy06.pl,no,2490
b1,exp_acyclic_depvary_step1_batch_yyy06.pl,yes,2481
y1,exp_acyclic_depvary_step1_batch_yyy09.pl,no,2306
d1,exp_acyclic_depvary_step1_batch_yyy09.pl,yes,2474
u1,exp_acyclic_depvary_step1_batch_yyy10.pl,yes,2412
e1,exp_acyclic_depvary_step2_batch_yyy01.pl,yes,2508
d1,exp_acyclic_depvary_step2_batch_yyy01.pl,no,2519
b2,exp_acyclic_depvary_step2_batch_yyy01.pl,no,2529
b1,exp_acyclic_depvary_step2_batch_yyy02.pl,yes,2308
a2,exp_acyclic_depvary_step2_batch_yyy02.pl,no,2472
d1,exp_acyclic_depvary_step2_batch_yyy02.pl,no,2164
a2,exp_acyclic_depvary_step2_batch_yyy06.pl,yes,2208
x1,exp_acyclic_depvary_step2_batch_yyy06.pl,no,2478
r2,exp_acyclic_depvary_step2_batch_yyy07.pl,no,2533
c1,exp_acyclic_depvary_step2_batch_yyy07.pl,yes,2152
e1,exp_acyclic_depvary_step2_batch_yyy08.pl,yes,2644
f1,exp_acyclic_depvary_step2_batch_yyy08.pl,yes,2519
d1,exp_acyclic_depvary_step2_batch_yyy09.pl,yes,2412
a2,exp_acyclic_depvary_step2_batch_yyy10.pl,yes,2404
e1,exp_acyclic_depvary_step2_batch_yyy10.pl,no,2382
a2,exp_acyclic_depvary_step3_batch_yyy01.pl,no,2153
d1,exp_acyclic_depvary_step3_batch_yyy01.pl,yes,2443
y1,exp_acyclic_depvary_step3_batch_yyy02.pl,no,2439
c2,exp_acyclic_depvary_step3_batch_yyy04.pl,no,2798
e2,exp_acyclic_depvary_step3_batch_yyy05.pl,yes,2498
b1,exp_acyclic_depvary_step3_batch_yyy05.pl,no,2523
a1,exp_acyclic_depvary_step3_batch_yyy05.pl,no,2488
b2,exp_acyclic_depvary_step3_batch_yyy06.pl,yes,2624
z1,exp_acyclic_depvary_step3_batch_yyy07.pl,no,2354
a2,exp_acyclic_depvary_step3_batch_yyy08.pl,yes,2303
c2,exp_acyclic_depvary_step3_batch_yyy08.pl,yes,2347
b1,exp_acyclic_depvary_step3_batch_yyy08.pl,yes,2676
w1,exp_acyclic_depvary_step3_batch_yyy09.pl,no,2327
b1,exp_acyclic_depvary_step3_batch_yyy10.pl,no,2700
d1,exp_acyclic_depvary_step3_batch_yyy10.pl,no,2741
w2,exp_acyclic_depvary_step4_batch_yyy01.pl,yes,2651
s2,exp_acyclic_depvary_step4_batch_yyy01.pl,no,2410
c3,exp_acyclic_depvary_step4_batch_yyy01.pl,no,2264
a2,exp_acyclic_depvary_step4_batch_yyy01.pl,no,2592
f1,exp_acyclic_depvary_step4_batch_yyy02.pl,no,2360
d2,exp_acyclic_depvary_step4_batch_yyy02.pl,yes,2756
a2,exp_acyclic_depvary_step4_batch_yyy02.pl,no,2344
z2,exp_acyclic_depvary_step4_batch_yyy02.pl,no,2447
b2,exp_acyclic_depvary_step4_batch_yyy03.pl,yes,2653
p2,exp_acyclic_depvary_step4_batch_yyy04.pl,no,3635
x1,exp_acyclic_depvary_step4_batch_yyy05.pl,yes,2532
b3,exp_acyclic_depvary_step4_batch_yyy05.pl,yes,2588
a2,exp_acyclic_depvary_step4_batch_yyy05.pl,yes,2616
d1,exp_acyclic_depvary_step4_batch_yyy06.pl,no,2465
e1,exp_acyclic_depvary_step4_batch_yyy07.pl,no,2451
b3,exp_acyclic_depvary_step4_batch_yyy07.pl,yes,2244
q2,exp_acyclic_depvary_step4_batch_yyy08.pl,no,2660
d2,exp_acyclic_depvary_step4_batch_yyy09.pl,yes,2528
a1,exp_acyclic_depvary_step4_batch_yyy10.pl,yes,2462
d1,exp_acyclic_depvary_step4_batch_yyy10.pl,yes,2625
b3,exp_acyclic_depvary_step5_batch_yyy01.pl,yes,2404
c3,exp_acyclic_depvary_step5_batch_yyy01.pl,yes,2217
e2,exp_acyclic_depvary_step5_batch_yyy02.pl,no,2392
c2,exp_acyclic_depvary_step5_batch_yyy03.pl,no,2386
e3,exp_acyclic_depvary_step5_batch_yyy03.pl,yes,2584
b2,exp_acyclic_depvary_step5_batch_yyy03.pl,yes,4058
f1,exp_acyclic_depvary_step5_batch_yyy04.pl,yes,2847
z2,exp_acyclic_depvary_step5_batch_yyy04.pl,no,2259
t1,exp_acyclic_depvary_step5_batch_yyy04.pl,no,2334
e2,exp_acyclic_depvary_step5_batch_yyy05.pl,yes,2260
d1,exp_acyclic_depvary_step5_batch_yyy05.pl,yes,4146
r3,exp_acyclic_depvary_step5_batch_yyy05.pl,no,4619
c2,exp_acyclic_depvary_step5_batch_yyy06.pl,no,2335
s1,exp_acyclic_depvary_step5_batch_yyy07.pl,yes,2489
b2,exp_acyclic_depvary_step5_batch_yyy07.pl,no,2632
b2,exp_acyclic_depvary_step5_batch_yyy08.pl,no,2350
b3,exp_acyclic_depvary_step5_batch_yyy09.pl,no,2546
e2,exp_acyclic_depvary_step5_batch_yyy09.pl,no,2577
a2,exp_acyclic_depvary_step5_batch_yyy10.pl,no,2371
q1,exp_acyclic_depvary_step5_batch_yyy10.pl,yes,2497
p2,exp_acyclic_depvary_step5_batch_yyy10.pl,no,2327
e1,exp_acyclic_depvary_step5_batch_yyy10.pl,no,2868
f1,exp_acyclic_depvary_step6_batch_yyy01.pl,yes,2830
a2,exp_acyclic_depvary_step6_batch_yyy01.pl,no,2580
b1,exp_acyclic_depvary_step6_batch_yyy01.pl,no,2636
r1,exp_acyclic_depvary_step6_batch_yyy01.pl,yes,2412
v2,exp_acyclic_depvary_step6_batch_yyy02.pl,yes,2904
e2,exp_acyclic_depvary_step6_batch_yyy02.pl,no,2378
c4,exp_acyclic_depvary_step6_batch_yyy02.pl,no,2364
a3,exp_acyclic_depvary_step6_batch_yyy02.pl,yes,2365
f2,exp_acyclic_depvary_step6_batch_yyy02.pl,no,3006
x1,exp_acyclic_depvary_step6_batch_yyy03.pl,yes,2280
q2,exp_acyclic_depvary_step6_batch_yyy03.pl,yes,2600
b1,exp_acyclic_depvary_step6_batch_yyy03.pl,no,2436
b3,exp_acyclic_depvary_step6_batch_yyy03.pl,yes,2459
c1,exp_acyclic_depvary_step6_batch_yyy03.pl,yes,2303
f3,exp_acyclic_depvary_step6_batch_yyy03.pl,no,2446
a3,exp_acyclic_depvary_step6_batch_yyy04.pl,yes,2337
c1,exp_acyclic_depvary_step6_batch_yyy04.pl,no,2311
e1,exp_acyclic_depvary_step6_batch_yyy05.pl,yes,2364
r1,exp_acyclic_depvary_step6_batch_yyy05.pl,yes,2388
r3,exp_acyclic_depvary_step6_batch_yyy05.pl,no,2468
b3,exp_acyclic_depvary_step6_batch_yyy06.pl,yes,2416
c3,exp_acyclic_depvary_step6_batch_yyy06.pl,yes,63951
b2,exp_acyclic_depvary_step6_batch_yyy06.pl,no,2337
b1,exp_acyclic_depvary_step6_batch_yyy06.pl,yes,2279
d1,exp_acyclic_depvary_step6_batch_yyy06.pl,no,76720
c2,exp_acyclic_depvary_step6_batch_yyy07.pl,yes,2427
s2,exp_acyclic_depvary_step6_batch_yyy07.pl,no,2389
a1,exp_acyclic_depvary_step6_batch_yyy08.pl,no,2515
a1,exp_acyclic_depvary_step6_batch_yyy09.pl,yes,2522
c2,exp_acyclic_depvary_step6_batch_yyy09.pl,no,2249
e1,exp_acyclic_depvary_step6_batch_yyy09.pl,no,2556
t3,exp_acyclic_depvary_step6_batch_yyy09.pl,no,2568
b1,exp_acyclic_depvary_step6_batch_yyy10.pl,no,2460
f3,exp_acyclic_depvary_step7_batch_yyy01.pl,no,2480
b4,exp_acyclic_depvary_step7_batch_yyy01.pl,yes,2518
d4,exp_acyclic_depvary_step7_batch_yyy01.pl,yes,2534
v3,exp_acyclic_depvary_step7_batch_yyy01.pl,no,2336
e3,exp_acyclic_depvary_step7_batch_yyy02.pl,yes,2350
d4,exp_acyclic_depvary_step7_batch_yyy02.pl,yes,2374
c2,exp_acyclic_depvary_step7_batch_yyy02.pl,no,2344
a1,exp_acyclic_depvary_step7_batch_yyy02.pl,no,2519
r4,exp_acyclic_depvary_step7_batch_yyy03.pl,no,2831
c2,exp_acyclic_depvary_step7_batch_yyy03.pl,timeout,120000
d4,exp_acyclic_depvary_step7_batch_yyy03.pl,yes,2748
e4,exp_acyclic_depvary_step7_batch_yyy04.pl,no,2693
f2,exp_acyclic_depvary_step7_batch_yyy04.pl,yes,3267
b1,exp_acyclic_depvary_step7_batch_yyy04.pl,yes,3325
f2,exp_acyclic_depvary_step7_batch_yyy05.pl,no,2680
a3,exp_acyclic_depvary_step7_batch_yyy05.pl,yes,2753
b4,exp_acyclic_depvary_step7_batch_yyy05.pl,yes,2685
f4,exp_acyclic_depvary_step7_batch_yyy05.pl,yes,2682
f2,exp_acyclic_depvary_step7_batch_yyy06.pl,no,2733
c1,exp_acyclic_depvary_step7_batch_yyy06.pl,yes,2551
a1,exp_acyclic_depvary_step7_batch_yyy06.pl,no,2743
d1,exp_acyclic_depvary_step7_batch_yyy06.pl,yes,2533
b1,exp_acyclic_depvary_step7_batch_yyy07.pl,no,2597
c2,exp_acyclic_depvary_step7_batch_yyy07.pl,no,2670
d2,exp_acyclic_depvary_step7_batch_yyy07.pl,no,2717
q1,exp_acyclic_depvary_step7_batch_yyy07.pl,yes,2669
d3,exp_acyclic_depvary_step7_batch_yyy08.pl,yes,2949
e3,exp_acyclic_depvary_step7_batch_yyy08.pl,no,3133
a4,exp_acyclic_depvary_step7_batch_yyy08.pl,no,2456
f2,exp_acyclic_depvary_step7_batch_yyy08.pl,yes,2784
f1,exp_acyclic_depvary_step7_batch_yyy08.pl,yes,2747
e3,exp_acyclic_depvary_step7_batch_yyy09.pl,timeout,120000
b4,exp_acyclic_depvary_step7_batch_yyy09.pl,yes,32213
e2,exp_acyclic_depvary_step7_batch_yyy09.pl,no,5767
d1,exp_acyclic_depvary_step7_batch_yyy09.pl,yes,2248
c1,exp_acyclic_depvary_step7_batch_yyy09.pl,yes,32930
e1,exp_acyclic_depvary_step7_batch_yyy09.pl,no,2811
a4,exp_acyclic_depvary_step7_batch_yyy10.pl,yes,2851
d2,exp_acyclic_depvary_step7_batch_yyy10.pl,no,3117
q3,exp_acyclic_depvary_step7_batch_yyy10.pl,no,5678
d4,exp_acyclic_depvary_step8_batch_yyy01.pl,no,2568
c3,exp_acyclic_depvary_step8_batch_yyy01.pl,no,2519
z1,exp_acyclic_depvary_step8_batch_yyy01.pl,yes,2486
d3,exp_acyclic_depvary_step8_batch_yyy01.pl,yes,2374
e2,exp_acyclic_depvary_step8_batch_yyy01.pl,no,2298
a2,exp_acyclic_depvary_step8_batch_yyy02.pl,yes,2960
d1,exp_acyclic_depvary_step8_batch_yyy02.pl,yes,2360
f1,exp_acyclic_depvary_step8_batch_yyy02.pl,yes,4675
b5,exp_acyclic_depvary_step8_batch_yyy02.pl,yes,2269
f1,exp_acyclic_depvary_step8_batch_yyy03.pl,no,2448
c3,exp_acyclic_depvary_step8_batch_yyy03.pl,no,2283
y4,exp_acyclic_depvary_step8_batch_yyy03.pl,yes,2542
b3,exp_acyclic_depvary_step8_batch_yyy04.pl,yes,2370
b1,exp_acyclic_depvary_step8_batch_yyy04.pl,timeout,120000
u2,exp_acyclic_depvary_step8_batch_yyy04.pl,timeout,120000
e2,exp_acyclic_depvary_step8_batch_yyy04.pl,no,3367
w3,exp_acyclic_depvary_step8_batch_yyy04.pl,no,3031
d1,exp_acyclic_depvary_step8_batch_yyy04.pl,no,2956
c4,exp_acyclic_depvary_step8_batch_yyy04.pl,timeout,120000
c1,exp_acyclic_depvary_step8_batch_yyy05.pl,yes,2866
a5,exp_acyclic_depvary_step8_batch_yyy05.pl,no,2691
f3,exp_acyclic_depvary_step8_batch_yyy05.pl,yes,9460
a3,exp_acyclic_depvary_step8_batch_yyy05.pl,yes,7159
a4,exp_acyclic_depvary_step8_batch_yyy06.pl,no,2739
c2,exp_acyclic_depvary_step8_batch_yyy06.pl,no,3141
c4,exp_acyclic_depvary_step8_batch_yyy06.pl,yes,3132
a5,exp_acyclic_depvary_step8_batch_yyy06.pl,no,2954
e1,exp_acyclic_depvary_step8_batch_yyy07.pl,yes,2793
a4,exp_acyclic_depvary_step8_batch_yyy07.pl,no,3266
c4,exp_acyclic_depvary_step8_batch_yyy07.pl,no,3074
y4,exp_acyclic_depvary_step8_batch_yyy08.pl,yes,2817
e3,exp_acyclic_depvary_step8_batch_yyy08.pl,yes,3244
a2,exp_acyclic_depvary_step8_batch_yyy08.pl,no,2925
d2,exp_acyclic_depvary_step8_batch_yyy08.pl,yes,2859
t1,exp_acyclic_depvary_step8_batch_yyy08.pl,yes,3183
d4,exp_acyclic_depvary_step8_batch_yyy09.pl,yes,2796
f4,exp_acyclic_depvary_step8_batch_yyy09.pl,yes,2899
c5,exp_acyclic_depvary_step8_batch_yyy09.pl,yes,3014
b1,exp_acyclic_depvary_step8_batch_yyy09.pl,yes,2612
f2,exp_acyclic_depvary_step8_batch_yyy09.pl,no,3012
c2,exp_acyclic_depvary_step8_batch_yyy09.pl,no,3049
a1,exp_acyclic_depvary_step8_batch_yyy09.pl,no,2988
d3,exp_acyclic_depvary_step8_batch_yyy10.pl,no,2701
f1,exp_acyclic_depvary_step8_batch_yyy10.pl,yes,2402
c5,exp_acyclic_depvary_step8_batch_yyy10.pl,no,2841
b1,exp_acyclic_depvary_step9_batch_yyy01.pl,yes,2757
b4,exp_acyclic_depvary_step9_batch_yyy01.pl,yes,3040
e2,exp_acyclic_depvary_step9_batch_yyy01.pl,no,2735
b4,exp_acyclic_depvary_step9_batch_yyy02.pl,yes,2721
e1,exp_acyclic_depvary_step9_batch_yyy02.pl,no,2885
a3,exp_acyclic_depvary_step9_batch_yyy02.pl,no,2768
d2,exp_acyclic_depvary_step9_batch_yyy02.pl,yes,3129
b5,exp_acyclic_depvary_step9_batch_yyy02.pl,yes,3116
a1,exp_acyclic_depvary_step9_batch_yyy02.pl,yes,3029
x4,exp_acyclic_depvary_step9_batch_yyy03.pl,yes,3022
b3,exp_acyclic_depvary_step9_batch_yyy03.pl,yes,2836
a1,exp_acyclic_depvary_step9_batch_yyy03.pl,no,3177
b2,exp_acyclic_depvary_step9_batch_yyy04.pl,no,2828
f5,exp_acyclic_depvary_step9_batch_yyy04.pl,no,3077
a4,exp_acyclic_depvary_step9_batch_yyy05.pl,no,2974
a5,exp_acyclic_depvary_step9_batch_yyy05.pl,no,2524
f3,exp_acyclic_depvary_step9_batch_yyy06.pl,yes,2569
a2,exp_acyclic_depvary_step9_batch_yyy06.pl,no,2807
f2,exp_acyclic_depvary_step9_batch_yyy06.pl,timeout,120000
q5,exp_acyclic_depvary_step9_batch_yyy07.pl,no,62789
b2,exp_acyclic_depvary_step9_batch_yyy07.pl,no,2954
a5,exp_acyclic_depvary_step9_batch_yyy07.pl,no,18023
c2,exp_acyclic_depvary_step9_batch_yyy08.pl,yes,3091
b5,exp_acyclic_depvary_step9_batch_yyy08.pl,no,2945
z3,exp_acyclic_depvary_step9_batch_yyy08.pl,yes,3097
b1,exp_acyclic_depvary_step9_batch_yyy08.pl,no,2953
a3,exp_acyclic_depvary_step9_batch_yyy08.pl,yes,2838
f5,exp_acyclic_depvary_step9_batch_yyy08.pl,no,2985
x2,exp_acyclic_depvary_step9_batch_yyy08.pl,yes,2629
c3,exp_acyclic_depvary_step9_batch_yyy08.pl,no,2866
b3,exp_acyclic_depvary_step9_batch_yyy09.pl,no,2941
a1,exp_acyclic_depvary_step9_batch_yyy09.pl,no,2999
c4,exp_acyclic_depvary_step9_batch_yyy10.pl,yes,3005
t4,exp_acyclic_depvary_step9_batch_yyy10.pl,yes,2861
e2,exp_acyclic_depvary_step9_batch_yyy10.pl,yes,34857
f1,exp_acyclic_depvary_step9_batch_yyy10.pl,yes,13279
w4,exp_acyclic_depvary_step9_batch_yyy10.pl,no,2956
a1,exp_acyclic_indvary1_step1_batch_yyy01.pl,no,2617
d2,exp_acyclic_indvary1_step1_batch_yyy01.pl,yes,2700
a3,exp_acyclic_indvary1_step1_batch_yyy01.pl,yes,2766
t1,exp_acyclic_indvary1_step1_batch_yyy02.pl,yes,2556
d1,exp_acyclic_indvary1_step1_batch_yyy03.pl,no,2513
e1,exp_acyclic_indvary1_step1_batch_yyy03.pl,yes,2936
e2,exp_acyclic_indvary1_step1_batch_yyy03.pl,yes,2919
e1,exp_acyclic_indvary1_step1_batch_yyy04.pl,yes,2762
c2,exp_acyclic_indvary1_step1_batch_yyy04.pl,no,2789
b2,exp_acyclic_indvary1_step1_batch_yyy04.pl,yes,2890
a2,exp_acyclic_indvary1_step1_batch_yyy05.pl,yes,2917
b2,exp_acyclic_indvary1_step1_batch_yyy06.pl,no,2863
f2,exp_acyclic_indvary1_step1_batch_yyy06.pl,yes,2598
a2,exp_acyclic_indvary1_step1_batch_yyy06.pl,yes,2668
c2,exp_acyclic_indvary1_step1_batch_yyy06.pl,yes,2998
c2,exp_acyclic_indvary1_step1_batch_yyy07.pl,no,2836
c2,exp_acyclic_indvary1_step1_batch_yyy08.pl,no,2908
c1,exp_acyclic_indvary1_step1_batch_yyy09.pl,no,2944
c2,exp_acyclic_indvary1_step1_batch_yyy09.pl,yes,2666
f2,exp_acyclic_indvary1_step1_batch_yyy10.pl,no,2957
a1,exp_acyclic_indvary1_step2_batch_yyy01.pl,yes,2978
e2,exp_acyclic_indvary1_step2_batch_yyy01.pl,no,3093
e1,exp_acyclic_indvary1_step2_batch_yyy02.pl,yes,2741
a3,exp_acyclic_indvary1_step2_batch_yyy02.pl,yes,2854
b3,exp_acyclic_indvary1_step2_batch_yyy02.pl,yes,2744
f1,exp_acyclic_indvary1_step2_batch_yyy02.pl,yes,2933
s2,exp_acyclic_indvary1_step2_batch_yyy04.pl,no,94874
d2,exp_acyclic_indvary1_step2_batch_yyy04.pl,yes,2713
f1,exp_acyclic_indvary1_step2_batch_yyy04.pl,yes,2694
w1,exp_acyclic_indvary1_step2_batch_yyy05.pl,yes,2711
c1,exp_acyclic_indvary1_step2_batch_yyy05.pl,no,2553
f1,exp_acyclic_indvary1_step2_batch_yyy05.pl,yes,2928
u1,exp_acyclic_indvary1_step2_batch_yyy05.pl,no,3022
x1,exp_acyclic_indvary1_step2_batch_yyy06.pl,yes,3063
f2,exp_acyclic_indvary1_step2_batch_yyy06.pl,no,19688
d1,exp_acyclic_indvary1_step2_batch_yyy07.pl,no,20007
q2,exp_acyclic_indvary1_step2_batch_yyy07.pl,no,42194
v1,exp_acyclic_indvary1_step2_batch_yyy07.pl,no,7821
p2,exp_acyclic_indvary1_step2_batch_yyy07.pl,no,2948
b2,exp_acyclic_indvary1_step2_batch_yyy07.pl,no,2516
w1,exp_acyclic_indvary1_step2_batch_yyy08.pl,no,2884
f2,exp_acyclic_indvary1_step2_batch_yyy09.pl,no,2563
d1,exp_acyclic_indvary1_step2_batch_yyy09.pl,yes,2531
q1,exp_acyclic_indvary1_step2_batch_yyy10.pl,no,22808
u1,exp_acyclic_indvary1_step2_batch_yyy10.pl,yes,2631
b2,exp_acyclic_indvary1_step2_batch_yyy10.pl,no,2969
a1,exp_acyclic_indvary1_step3_batch_yyy02.pl,yes,2651
e1,exp_acyclic_indvary1_step3_batch_yyy02.pl,no,2523
f1,exp_acyclic_indvary1_step3_batch_yyy02.pl,yes,2527
a3,exp_acyclic_indvary1_step3_batch_yyy02.pl,yes,2592
a3,exp_acyclic_indvary1_step3_batch_yyy03.pl,yes,2678
f2,exp_acyclic_indvary1_step3_batch_yyy03.pl,yes,2732
w1,exp_acyclic_indvary1_step3_batch_yyy03.pl,yes,2701
